game_id,title,year,n_obs,adj_mean,expected_Q3bFam,resid_Q3bFam,resid_Q4Fam,se_adj,lower_bound_adj,hiddenness_bucket,eligibility_flag,confidence,max_eco,taxonomy,overlap_status_prop7c,sensitivity_class_prop7c,has_broad_specialist,has_niche_drop,n_supported_ge10,spec_primary_share_ge10,tvd_volume_global,ref_penetration,hobby_well_known,is_solo_first,is_duel,is_wargame_duel,is_euro_duel,is_edition_title,is_volume_sequel,is_container,final_outcome_category,final_reason,screening_evidence_final_reason
229414,Tulip Bubble,2015.0,1253,7.647886572355988,7.199911011043332,0.4479755613126563,0.4064510998194759,0.0337151394529068,7.581804899028291,eligible,eligible,eligible,0,high_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,7,0.9273743016759776,0.247738767109049,0.0044857187898591,0,0,0,0,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity,taxonomy high_audience_selectivity
232974,Paco Ŝako,2017.0,254,7.933856566403806,7.3646241249632,0.5692324414406063,0.5711298309683848,0.074883069407198,7.787085750365698,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,4,,0.1871597473077532,0.0008957106209782,0,0,1,0,1,0,0,0,plausible_hidden_gem,"plausible: good+underrated+hidden but Q4 borderline 0.57 0.50-0.60 — not decisive niche/insufficient, borderline per 6C","plausible: good+underrated+hidden but Q4 borderline 0.57 0.50-0.60 — not decisive niche/insufficient, borderline per 6C | monitor: euro_duel 1079 7.3% spec 0.833 insufficient 21.5% vs wargame 47.7% — broader"
232981,Tanto Cuore: Winter Romance,2018.0,144,7.84887258884988,6.811738077485751,1.0371345113641288,0.9583162230944168,0.0994533118162662,7.653944097689998,eligible,borderline,borderline,6,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,3,,0.0732768006718377,0.0005087636327156,0,0,0,0,0,0,0,0,niche_but_high_quality,"ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 6 + title pattern + BGG page + reason 'base-title duplicate variant 'tanto cuore: winter romance' shares prefix 'tanto ') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 6 + title pattern + BGG page + reason 'base-title duplicate variant 'tanto cuore: winter romance' shares prefix 'tanto ') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline"
234167,Masters of Mutanite,2022.0,103,8.0005703946445,7.32718805312834,0.6733823415161595,0.5891367510302654,0.1175931119315639,7.770087895258634,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,,0.1481333666292247,0.000369032775843,0,0,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 2, spec 0.00)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 2, spec 0.00)"
234669,Legacy of Dragonholt,2017.0,3191,7.509390023600151,6.914761240071535,0.5946287835286164,0.4226035262391114,0.0211269640713742,7.467981174020258,exclude,eligible,eligible,5,low_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.9103729238483234,0.0362141978669747,0.0114041876262951,1,0,0,0,0,0,0,0,excluded_popular_not_hidden,"hidden exclude >2500 (n_obs 3191 mean 9713 vs eligible 417, penetration 1.14% vs eligible 0.146%)","hidden exclude >2500 (n_obs 3191 mean 9713 vs eligible 417, penetration 1.14% vs eligible 0.146%) | note: cooperative 1,543 10.5% already in Q3bFam; hobby_well_known 1.140% >0.5%"
246700,Hard City,2020.0,178,7.539447004128057,6.814532692277673,0.7249143118503838,0.6355932067504639,0.0894520905382537,7.364120906673079,eligible,eligible,eligible,0,low_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,4,,0.1325620576450651,0.0006341631196526,0,0,0,0,0,0,0,0,plausible_hidden_gem,"plausible: good+underrated+hidden but mediocre adj 7.54 resid 0.72 7.5-7.7/ P80-0.90 borderline — not decisive niche/insufficient, borderline per 6C","plausible: good+underrated+hidden but mediocre adj 7.54 resid 0.72 7.5-7.7/ P80-0.90 borderline — not decisive niche/insufficient, borderline per 6C"
265430,Elekt,2019.0,381,7.890681431226995,7.351145831045084,0.5395356001819112,0.5275293987088139,0.0611417701403507,7.770843561751907,eligible,eligible,eligible,1,low_audience_selectivity,borderline_overlap,stable_under_exposure_adjustment,True,False,4,,0.1781296342602481,0.001357897301403,0,0,0,0,0,0,0,0,plausible_hidden_gem,"plausible: good+underrated+hidden but Q4 borderline 0.53 0.50-0.60 — not decisive niche/insufficient, borderline per 6C","plausible: good+underrated+hidden but Q4 borderline 0.53 0.50-0.60 — not decisive niche/insufficient, borderline per 6C"
265752,Exceed: Street Fighter – Ryu Box,2019.0,221,8.254887536564429,7.3528192885501955,0.902068248014233,0.9354553274446892,0.0802794445579611,8.097539825230825,eligible,borderline,borderline,8,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,2,,0.1047734163623065,0.0007882253464608,0,0,1,0,1,1,0,1,niche_but_high_quality,"multi-game/container entry is_container=1 via categories Game System / title Collection/Arcade/Box + description 'Ryu, Sagat, Akuma, Zangief.' + families Game: Exceed Fighting System — per §4 generally not strong tier unless compelling hidden standalone anthology (e.g., 2020 300-rating anthology not System: CATAN container); here Exceed: Street Fighter – Ryu Box is container-like not hidden single-game discovery","multi-game/container entry is_container=1 via categories Game System / title Collection/Arcade/Box + description 'Ryu, Sagat, Akuma, Zangief.' + families Game: Exceed Fighting System — per §4 generally not strong tier unless compelling hidden standalone anthology (e.g., 2020 300-rating anthology not System: CATAN container); here Exceed: Street Fighter – Ryu Box is container-like not hidden single-game discovery | note: euro_duel 1079 7.3% spec 0.833 insufficient 21.5% vs wargame 47.7% — broader; edition_title 150/1347 11.1% pool vs 501/14698 3.41% pop (Pass7 expanded includes Medium/Max/Pocket/Collection/Arcade/Box); container is_container=1 via Game System category / title Collection/Arcade/Box + desc games in one box — generally not strong tier per §4; borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline"
265754,Exceed: Street Fighter – M. Bison Box,2019.0,134,8.573574810096195,7.101184018339636,1.4723907917565595,1.4736799801188294,0.103097491077084,8.371503727585111,eligible,borderline,borderline,8,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,1,,0.1056560230372585,0.0004801008928443,0,0,1,0,1,1,0,1,niche_but_high_quality,"multi-game/container entry is_container=1 via categories Game System / title Collection/Arcade/Box + description 'M. Bison, Cammy, Ken, Guile.' + families Game: Exceed Fighting System — per §4 generally not strong tier unless compelling hidden standalone anthology (e.g., 2020 300-rating anthology not System: CATAN container); here Exceed: Street Fighter – M. Bison Box is container-like not hidden single-game discovery","multi-game/container entry is_container=1 via categories Game System / title Collection/Arcade/Box + description 'M. Bison, Cammy, Ken, Guile.' + families Game: Exceed Fighting System — per §4 generally not strong tier unless compelling hidden standalone anthology (e.g., 2020 300-rating anthology not System: CATAN container); here Exceed: Street Fighter – M. Bison Box is container-like not hidden single-game discovery | note: euro_duel 1079 7.3% spec 0.833 insufficient 21.5% vs wargame 47.7% — broader; edition_title 150/1347 11.1% pool vs 501/14698 3.41% pop (Pass7 expanded includes Medium/Max/Pocket/Collection/Arcade/Box); container is_container=1 via Game System category / title Collection/Arcade/Box + desc games in one box — generally not strong tier per §4; borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline"
266188,Seven Bridges,2020.0,327,7.596689244781426,7.175531890353096,0.4211573544283302,0.2857793493785587,0.0659973685254336,7.467334402471576,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,2,,0.2375101048892023,0.0011680066497556,0,0,0,0,0,0,0,0,niche_but_high_quality,Q4 fragile 0.29<0.50 — underratedness not robust,Q4 fragile 0.29<0.50 — underratedness not robust
278292,Anachrony: Infinity Box,2020.0,1489,9.221992333350164,8.209449765547046,1.01254256780312,1.1008639058531955,0.0309280933113223,9.161373270459974,eligible,hard_exclude,high,3,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.8623237071860309,0.0695499854923844,0.0053348524585465,1,0,0,0,0,1,0,0,excluded_not_eligible,hard_exclude high via deterministic game_links/contained_in/version + Game:/Series: + BGG page — binding per 6A (reason: contained_in target of 185343 (Anachrony) via game_links contained_in + families ['Game: Anachrony'] + title 'Anachrony:),hard_exclude high via deterministic game_links/contained_in/version + Game:/Series: + BGG page — binding per 6A (reason: contained_in target of 185343 (Anachrony) via game_links contained_in + families ['Game: Anachrony'] + title 'Anachrony:) | note: edition_title 150/1347 11.1% pool vs 501/14698 3.41% pop (Pass7 expanded includes Medium/Max/Pocket/Collection/Arcade/Box); hobby_well_known 0.533% >0.5%
279886,Iron Forest,2024.0,101,8.136316627055175,7.241520063362511,0.8947965636926636,0.8564896287629953,0.1187516927360825,7.903563309292453,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,,0.2950597098195456,0.0003582842483913,0,0,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 2, spec 0.00)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 2, spec 0.00)"
281657,Malifaux (Third Edition),2019.0,155,8.952998169522637,8.129470231181866,0.8235279383407708,0.8935772157847239,0.0958593868490308,8.765113771298536,eligible,borderline,borderline,0,high_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,4,0.4774193548387097,0.2148722567562549,0.0005374263725869,0,0,1,1,0,1,0,0,niche_but_high_quality,"ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 0 + title pattern + BGG page + reason 'edition_title 'malifaux (third edition)' contains edition pattern but no version') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 0 + title pattern + BGG page + reason 'edition_title 'malifaux (third edition)' contains edition pattern but no version') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: wargame_duel 1153 7.8% spec 0.906 insufficient 47.7% vs Euro 21.5% — doubly niche monitor; edition_title 150/1347 11.1% pool vs 501/14698 3.41% pop (Pass7 expanded includes Medium/Max/Pocket/Collection/Arcade/Box); borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline"
295694,Catchy!,2019.0,106,7.666937425644299,6.483121341636435,1.183816084007864,1.1579253522198345,0.1159171148780976,7.439739880483228,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,1,,0.4158033366704037,0.0003761984608108,0,0,1,0,1,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 1, spec 0.00)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 1, spec 0.00) | note: euro_duel 1079 7.3% spec 0.833 insufficient 21.5% vs wargame 47.7% — broader"
301616,"Hood Strikes North: The Tennessee Campaign, Fall 1864",2021.0,162,8.875150816705961,8.11838440993705,0.7567664067689108,0.6454820948324844,0.093765481595656,8.691370472778475,eligible,eligible,eligible,13,high_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,3,0.9753086419753086,0.1177396402687997,0.0004944322627799,0,1,1,1,0,0,0,0,niche_but_high_quality,taxonomy high_audience_selectivity,taxonomy high_audience_selectivity | note: solo_first 691 4.7% spec 0.901 insufficient 34.4% vs 23% overall triggered; wargame_duel 1153 7.8% spec 0.906 insufficient 47.7% vs Euro 21.5% — doubly niche monitor; ecosystem max_eco 13 Game: Catan 40 Unlock 47 etc. 18.6% — borderline not hard unless link
302098,Chronicles of Crime: 1900,2021.0,1809,7.999954246391533,7.508763067957833,0.4911911784336995,0.4421820010854889,0.0280595829888886,7.944957463733311,borderline,borderline,borderline,4,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.8546158098396904,0.0389542005150979,0.0064455336285595,1,0,0,0,0,0,0,0,niche_but_high_quality,"ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families Game: Chronicles of Crime eco 4 + title pattern + BGG page + reason 'family-title overlap 'game: chronicles of crime' eco 4 token 'chroni' in title '') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families Game: Chronicles of Crime eco 4 + title pattern + BGG page + reason 'family-title overlap 'game: chronicles of crime' eco 4 token 'chroni' in title '') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: cooperative 1,543 10.5% already in Q3bFam; borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline; hobby_well_known 0.645% >0.5%"
320855,Sakura Arms: Yurina Box,2022.0,184,8.573858062920516,7.811368527206113,0.762489535714403,0.8047888015474349,0.0879815450416394,8.401414234638903,eligible,borderline,borderline,4,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,2,,0.1164755237906477,0.0006484944895882,0,0,1,0,1,1,0,1,niche_but_high_quality,"multi-game/container entry is_container=1 via categories Game System / title Collection/Arcade/Box + description 'Combine the powers of martial goddesses to duel beneath fall' + families Game: Sakura Arms — per §4 generally not strong tier unless compelling hidden standalone anthology (e.g., 2020 300-rating anthology not System: CATAN container); here Sakura Arms: Yurina Box is container-like not hidden single-game discovery","multi-game/container entry is_container=1 via categories Game System / title Collection/Arcade/Box + description 'Combine the powers of martial goddesses to duel beneath fall' + families Game: Sakura Arms — per §4 generally not strong tier unless compelling hidden standalone anthology (e.g., 2020 300-rating anthology not System: CATAN container); here Sakura Arms: Yurina Box is container-like not hidden single-game discovery | note: euro_duel 1079 7.3% spec 0.833 insufficient 21.5% vs wargame 47.7% — broader; edition_title 150/1347 11.1% pool vs 501/14698 3.41% pop (Pass7 expanded includes Medium/Max/Pocket/Collection/Arcade/Box); container is_container=1 via Game System category / title Collection/Arcade/Box + desc games in one box — generally not strong tier per §4; borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline"
321047,Dungeon Fighter in the Castle of Frightening Frosts,2022.0,110,7.815985928050635,6.8827808011192175,0.9332051269314174,0.9262507848371122,0.1137900146320637,7.59295749937179,eligible,borderline,borderline,5,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,5,0.6727272727272727,0.06647641924178,0.0003869469882626,0,0,0,0,0,0,0,0,niche_but_high_quality,"ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families Game: Dungeon Fighter eco 5 + title pattern + BGG page + reason 'family-title overlap 'game: dungeon fighter' eco 5 token 'dungeo' in title 'dung') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families Game: Dungeon Fighter eco 5 + title pattern + BGG page + reason 'family-title overlap 'game: dungeon fighter' eco 5 token 'dungeo' in title 'dung') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: cooperative 1,543 10.5% already in Q3bFam; borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline"
322562,Dice Throne: Season One ReRolled – Monk v. Paladin,2021.0,873,7.890661763657519,7.382196837162413,0.5084649264951064,0.5250059169504624,0.0403918155049935,7.811493805267732,eligible,borderline,borderline,17,moderate_audience_selectivity,borderline_overlap,stable_under_exposure_adjustment,True,False,4,,0.0954453200648861,0.0030991587485847,0,0,1,0,1,0,0,0,niche_but_high_quality,"ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families Game: Dice Throne eco 17 + title pattern + BGG page + reason 'established-series/ecosystem derivative via families ['game: dice throne'] eco 1') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families Game: Dice Throne eco 17 + title pattern + BGG page + reason 'established-series/ecosystem derivative via families ['game: dice throne'] eco 1') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: euro_duel 1079 7.3% spec 0.833 insufficient 21.5% vs wargame 47.7% — broader; borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline; ecosystem max_eco 17 Game: Catan 40 Unlock 47 etc. 18.6% — borderline not hard unless link"
322985,Shadows of Brimstone: Swamps of Death (Revised Edition),2020.0,137,8.609584343208867,7.531044682105312,1.0785396611035551,1.1128109618332598,0.1019624382426238,8.409737964253324,eligible,borderline,borderline,6,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,1,0.8832116788321168,0.161940775710811,0.0004801008928443,0,0,0,0,0,1,0,0,niche_but_high_quality,"ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families Game: Shadows of Brimstone eco 6 + title pattern + BGG page + reason 'edition_title 'shadows of brimstone: swamps of death (revised edition)' contains') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families Game: Shadows of Brimstone eco 6 + title pattern + BGG page + reason 'edition_title 'shadows of brimstone: swamps of death (revised edition)' contains') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: edition_title 150/1347 11.1% pool vs 501/14698 3.41% pop (Pass7 expanded includes Medium/Max/Pocket/Collection/Arcade/Box); cooperative 1,543 10.5% already in Q3bFam; borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline"
323046,"Panzers Last Stand: Battles for Budapest, 1945",2021.0,109,9.15981394687202,8.458531016562077,0.7012829303099437,0.6507191303936999,0.1143107954518981,8.935764787786301,eligible,eligible,eligible,5,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,1,0.9541284403669724,0.2028568675878618,0.0002973759261647,0,0,1,1,0,0,0,0,niche_but_high_quality,spec 0.95>0.95 + insufficient — specialist,spec 0.95>0.95 + insufficient — specialist | note: wargame_duel 1153 7.8% spec 0.906 insufficient 47.7% vs Euro 21.5% — doubly niche monitor
323255,Box One,2020.0,1106,8.010732847286532,7.560954489143221,0.4497783581433108,0.4302388623362212,0.0358858247878154,7.940396630702414,eligible,borderline,borderline,0,low_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,False,True,4,,0.0834049207558179,0.0039160468349169,0,1,1,0,0,1,0,0,niche_but_high_quality,"ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 0 + title pattern + BGG page + reason 'edition_title 'box one' contains edition pattern but no version/contained_in lin') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 0 + title pattern + BGG page + reason 'edition_title 'box one' contains edition pattern but no version/contained_in lin') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: solo_first 691 4.7% spec 0.901 insufficient 34.4% vs 23% overall triggered; edition_title 150/1347 11.1% pool vs 501/14698 3.41% pop (Pass7 expanded includes Medium/Max/Pocket/Collection/Arcade/Box); borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline"
331952,Unlock!: Timeless Adventures – Die Noside-Show,2019.0,135,7.805731438260881,6.922909371226407,0.882822067034474,0.9092658030255488,0.1027149387705526,7.604410158270597,eligible,borderline,borderline,47,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,1,1.0,0.2637418412126818,0.0004836837353282,0,0,0,0,0,0,0,0,niche_but_high_quality,"ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 47 + title pattern + BGG page + reason 'base-title duplicate variant 'unlock!: timeless adventures – die noside-show' sh') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 47 + title pattern + BGG page + reason 'base-title duplicate variant 'unlock!: timeless adventures – die noside-show' sh') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: cooperative 1,543 10.5% already in Q3bFam; borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline; ecosystem max_eco 47 Game: Catan 40 Unlock 47 etc. 18.6% — borderline not hard unless link"
331953,Unlock!: Timeless Adventures – Verloren im Zeitstrudel!,2019.0,132,8.391370545565449,6.680212602495294,1.7111579430701551,1.7149396712573406,0.1038755963880404,8.18777437664489,eligible,borderline,borderline,47,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,0.9772727272727272,0.2711492486200891,0.0004729352078765,0,0,0,0,0,0,0,0,niche_but_high_quality,"ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 47 + title pattern + BGG page + reason 'base-title duplicate variant 'unlock!: timeless adventures – verloren im zeitstr') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 47 + title pattern + BGG page + reason 'base-title duplicate variant 'unlock!: timeless adventures – verloren im zeitstr') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: cooperative 1,543 10.5% already in Q3bFam; borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline; ecosystem max_eco 47 Game: Catan 40 Unlock 47 etc. 18.6% — borderline not hard unless link"
332804,Cantaloop: Book 3 – Against All Odds,2023.0,106,8.031929872191578,7.167367369304287,0.8645625028872903,0.7738580907201911,0.1159171148780976,7.804732327030506,eligible,borderline,borderline,4,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,0.9905660377358492,0.1963565738316648,0.0003797813032947,0,1,1,0,0,0,0,0,niche_but_high_quality,"ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 4 + title pattern + BGG page + reason 'base-title duplicate variant 'cantaloop: book 3 – against all odds' shares prefi') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel/container/edition borderline (eligibility borderline borderline via families nan eco 4 + title pattern + BGG page + reason 'base-title duplicate variant 'cantaloop: book 3 – against all odds' shares prefi') — technically standalone but not genuinely hidden to modern hobby audience — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: solo_first 691 4.7% spec 0.901 insufficient 34.4% vs 23% overall triggered; cooperative 1,543 10.5% already in Q3bFam; borderline eligibility borderline via Game: + title without link — review queue not hard, 487 total pool borderline"
332943,Archduke,2020.0,146,7.518349803900084,6.727388735666709,0.7909610682333748,0.8278338293548257,0.0987697758001792,7.324761043331732,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,7,0.6438356164383562,0.1637638364269539,0.0005230950026513,0,0,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 7, spec 0.64)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 7, spec 0.64)"
339349,Le Plateau,2021.0,146,8.335006976336958,7.409890534872057,0.9251164414649012,0.9094490393183996,0.0987697758001792,8.141418215768606,eligible,eligible,eligible,3,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,,0.4058524449671211,0.0005230950026513,0,0,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 2, spec 0.00)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 2, spec 0.00)"
339753,Évora,2022.0,187,7.794409156396048,7.355712601300153,0.4386965550958948,0.3919380119239815,0.0872729573032229,7.623354160081731,eligible,eligible,eligible,0,low_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,4,,0.1682529114926541,0.0006664087020078,0,0,0,0,0,0,0,0,niche_but_high_quality,Q4 fragile 0.39<0.50 — underratedness not robust,Q4 fragile 0.39<0.50 — underratedness not robust
340237,Wonder Book,2021.0,818,7.762462399104497,7.357016059718816,0.4054463393856808,0.2950895296555176,0.0417276420273664,7.680676220730859,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,7,0.8594132029339854,0.0618673655644521,0.0029128509394212,0,0,0,0,0,0,0,0,niche_but_high_quality,Q4 fragile 0.30<0.50 — underratedness not robust,"Q4 fragile 0.30<0.50 — underratedness not robust | note: cooperative 1,543 10.5% already in Q3bFam"
341489,Carrooka,2021.0,195,8.554627332404891,6.806130809333538,1.7484965230713527,1.7303145183894395,0.0854639950369319,8.387117902132504,eligible,eligible,eligible,0,low_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,3,,0.1890979665688071,0.0006914885993952,0,0,0,0,0,0,0,0,strong_hidden_gem_evidence,"strong: hidden eligible (<1700) & eligible (not borderline); quality LB 8.39≥7.0; Q4 1.73≥0.60; taxonomy low_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 3 has_broad True, no niche_drop); adj 8.55 resid 1.75 (≥P80 0.403) — passes all 6 dimensions","strong: hidden eligible (<1700) & eligible (not borderline); quality LB 8.39≥7.0; Q4 1.73≥0.60; taxonomy low_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 3 has_broad True, no niche_drop); adj 8.55 resid 1.75 (≥P80 0.403) — passes all 6 dimensions"
351600,Mortum: Medieval Detective – The Shelter,2022.0,131,8.491014256539268,6.8466271613323215,1.6443870952069464,1.5939133522733575,0.1042713143786963,8.286642480357022,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,1,0.900763358778626,0.1026714664106441,0.0004657695229086,0,0,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 1, spec 0.90)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall) + cross thin — we can't tell (n_sup 1, spec 0.90) | note: cooperative 1,543 10.5% already in Q3bFam"
