game_id,title,year,n_obs,adj_mean,expected_Q3bFam,resid_Q3bFam,resid_Q4Fam,se_adj,lower_bound_adj,hiddenness_bucket,eligibility_flag,confidence,max_eco,taxonomy,overlap_status_prop7c,sensitivity_class_prop7c,has_broad_specialist,has_niche_drop,n_supported_ge10,spec_primary_share_ge10,tvd_volume_global,ref_penetration,hobby_well_known,is_solo_first,is_duel,is_wargame_duel,is_euro_duel,is_edition_title,is_volume_sequel,final_outcome_category,final_reason,screening_evidence_final_reason
250754,Trade on the Tigris,2018.0,464,7.653027550091775,7.291951592032122,0.3610759580596534,0.3762243701818706,0.055404049111648,7.544435613832945,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,2,,0.3824998233327329,0.0016588560700517,0,0,0,0,0,0,0,niche_but_high_quality,high TVD 0.38>0.35 — audience divergence,high TVD 0.38>0.35 — audience divergence
251551,Dale of Merchants Collection,2019.0,1212,8.059204781078353,7.440405598665535,0.6187991824128183,0.6031195974122454,0.0342806608839504,7.99201468574581,eligible,eligible,eligible,4,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,4,,0.1152086545606832,0.0043316565630508,0,0,0,0,0,0,0,strong_hidden_gem_evidence,"strong: hidden eligible (<1700); quality robust LB 7.99>=7.0; Q4 robust 0.60>=0.60; taxonomy moderate_audience_selectivity; overlap adequate_overlap; sens stable_under_exposure_adjustment; cross broad (n_sup 4 has_broad True, no niche_drop); adj 8.06 resid 0.62 (≥P32) — passes all 6 dimensions per definition","strong: hidden eligible (<1700); quality robust LB 7.99>=7.0; Q4 robust 0.60>=0.60; taxonomy moderate_audience_selectivity; overlap adequate_overlap; sens stable_under_exposure_adjustment; cross broad (n_sup 4 has_broad True, no niche_drop); adj 8.06 resid 0.62 (≥P32) — passes all 6 dimensions per definition"
251723,Zombicide: Dark Side,2019.0,532,7.895844968057911,7.346356631435388,0.5494883366225238,0.5928478061677431,0.0517421749068452,7.794430305240494,eligible,eligible,eligible,14,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,7,0.849624060150376,0.1339739695078158,0.0018559124066669,0,0,0,0,0,0,0,plausible_hidden_gem,"plausible: good+underrated+hidden but Q4 borderline 0.59 0.50-0.60 — not decisive niche/insufficient, borderline per 6C","plausible: good+underrated+hidden but Q4 borderline 0.59 0.50-0.60 — not decisive niche/insufficient, borderline per 6C | monitor: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter); ecosystem max_eco 14 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
252432,Zoo Break,2019.0,178,7.970369187843468,6.836759539770428,1.1336096480730395,1.1104013043589207,0.0894520905382537,7.79504309038849,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,5,0.848314606741573,0.1325724695938719,0.0006269974346847,0,0,0,0,0,0,0,strong_hidden_gem_evidence,"strong: hidden eligible (<1700); quality robust LB 7.80>=7.0; Q4 robust 1.11>=0.60; taxonomy moderate_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 5 has_broad True, no niche_drop); adj 7.97 resid 1.13 (≥P32) — passes all 6 dimensions per definition","strong: hidden eligible (<1700); quality robust LB 7.80>=7.0; Q4 robust 1.11>=0.60; taxonomy moderate_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 5 has_broad True, no niche_drop); adj 7.97 resid 1.13 (≥P32) — passes all 6 dimensions per definition | monitor: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter)"
252657,luz,2014.0,228,8.076977195037024,6.707024291651852,1.3699529033851725,1.3624861238691857,0.0790374777107543,7.922063738723946,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,2,,0.4290439854621944,0.0008168880863321,0,0,0,0,0,0,0,niche_but_high_quality,high TVD 0.43>0.35 — audience divergence,high TVD 0.43>0.35 — audience divergence
256788,Detective Club,2018.0,4339,7.663792281165163,6.993883436318498,0.669908844846665,0.613304697156984,0.0181178087420957,7.628281376030656,exclude,eligible,eligible,0,low_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,7,0.7960359529845586,0.064950184340998,0.015488628057956,1,0,0,0,0,0,0,excluded_popular_not_hidden,"hidden exclude >2500 (n_obs 4339 mean 9713 vs eligible 417, penetration 1.55% vs eligible 0.146%)","hidden exclude >2500 (n_obs 4339 mean 9713 vs eligible 417, penetration 1.55% vs eligible 0.146%) | note: hobby_well_known ref_penetration 1.549% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
256885,The Fantasy Trip: Legacy Edition,2019.0,148,8.534328343536563,7.41137290347223,1.122955440064333,1.0689749592524844,0.0981001424805485,8.342052064274688,eligible,borderline,borderline,3,insufficient_evidence,insufficient_overlap,insufficient_overlap,False,True,6,0.668918918918919,0.2334793331090094,0.0004299410980695,0,0,0,0,0,1,0,niche_but_high_quality,"ecosystem/sequel derivative borderline (eligibility borderline medium confidence via families nan eco 3 + title pattern volume/edition/ecosystem + BGG page + designer/year/weight + reason 'edition_title 'the fantasy trip: legacy edition' contains edition pattern but no') — technically standalone but not genuinely hidden to modern hobby audience (System: CATAN 40/Series: Unlock 47 scale) — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel derivative borderline (eligibility borderline medium confidence via families nan eco 3 + title pattern volume/edition/ecosystem + BGG page + designer/year/weight + reason 'edition_title 'the fantasy trip: legacy edition' contains edition pattern but no') — technically standalone but not genuinely hidden to modern hobby audience (System: CATAN 40/Series: Unlock 47 scale) — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: edition_title (title pattern 132/1581 8.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard, 230 total pool borderline)"
256964,Dark Rituals: Malleus Maleficarum,2020.0,221,7.810063490091073,7.374196733568709,0.4358667565223637,0.4392651935727159,0.0802794445579611,7.652715778757469,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,3,,0.2100294929317603,0.0007559797641056,0,0,0,0,0,0,0,niche_but_high_quality,Q4 fragile 0.44<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.44),Q4 fragile 0.44<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.44)
266529,Metal Gear Solid: The Board Game,2024.0,111,8.407469562260806,8.006491455195079,0.4009781070657272,0.3521877661309869,0.1132762873373707,8.185448039079558,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,0.90990990990991,0.1020969499516964,0.0003869469882626,0,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.91, max_w 937.4237201064748)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.91, max_w 937.4237201064748) | note: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter)"
271321,CABO (Second Edition),2019.0,1743,7.553740945807379,6.935879277435475,0.617861668371904,0.6096841684013752,0.028585895535698,7.497712590557411,borderline,borderline,borderline,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,4,,0.0640350776504965,0.006219814552073,1,0,0,0,0,1,0,plausible_hidden_gem,"plausible: good+underrated+hidden but hiddenness borderline 1700-2500 (20/532 3.8% vs 694/14698 4.7%), mediocre adj 7.55 resid 0.62 7.5-7.7/ P75-0.90 borderline — not decisive niche/insufficient, borderline per 6C","plausible: good+underrated+hidden but hiddenness borderline 1700-2500 (20/532 3.8% vs 694/14698 4.7%), mediocre adj 7.55 resid 0.62 7.5-7.7/ P75-0.90 borderline — not decisive niche/insufficient, borderline per 6C | monitor: edition_title (title pattern 132/1581 8.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard, 230 total pool borderline); hobby_well_known ref_penetration 0.622% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
271615,The Quest for El Dorado: The Golden Temples,2019.0,1744,8.000784795570118,7.212041707488197,0.7887430880819206,0.6840230031716903,0.0285776988629745,7.944772505798688,borderline,eligible,eligible,2,low_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,False,True,4,,0.1130834993846151,0.0062484772919443,1,0,0,0,0,0,0,niche_but_high_quality,"cross niche_drop without broad support — audience-specific appeal (84.2% solo has_broad vs 86.2% overall, wargame_duel 47.7% insufficient)","cross niche_drop without broad support — audience-specific appeal (84.2% solo has_broad vs 86.2% overall, wargame_duel 47.7% insufficient) | note: hobby_well_known ref_penetration 0.625% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
273910,Stars of Akarios,2022.0,885,8.149223548137313,7.819945477158152,0.3292780709791607,0.1475650198568558,0.0401170380600007,8.07059415353971,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,7,0.8700564971751412,0.0885171070125947,0.0031457357008756,0,0,0,0,0,0,0,niche_but_high_quality,Q4 fragile 0.15<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.33),"Q4 fragile 0.15<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.33) | note: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter)"
274075,The Quest Kids,2021.0,305,7.5061439005341395,6.482041516768714,1.0241023837654255,0.9667731840663656,0.0683361608255901,7.372205025315983,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,3,,0.073534246397372,0.0010891841151095,0,0,0,0,0,0,0,strong_hidden_gem_evidence,"strong: hidden eligible (<1700); quality robust LB 7.37>=7.0; Q4 robust 0.97>=0.60; taxonomy moderate_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 3 has_broad True, no niche_drop); adj 7.51 resid 1.02 (≥P32) — passes all 6 dimensions per definition","strong: hidden eligible (<1700); quality robust LB 7.37>=7.0; Q4 robust 0.97>=0.60; taxonomy moderate_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 3 has_broad True, no niche_drop); adj 7.51 resid 1.02 (≥P32) — passes all 6 dimensions per definition"
281194,Flick of Faith,2019.0,2881,7.627339790329198,7.268001847415142,0.3593379429140553,0.3433751684410078,0.0222345767463174,7.583760019906416,exclude,eligible,eligible,0,low_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,4,,0.0566950640270358,0.0103042549837338,1,0,0,0,0,0,0,excluded_popular_not_hidden,"hidden exclude >2500 (n_obs 2881 mean 9713 vs eligible 417, penetration 1.03% vs eligible 0.146%)","hidden exclude >2500 (n_obs 2881 mean 9713 vs eligible 417, penetration 1.03% vs eligible 0.146%) | note: hobby_well_known ref_penetration 1.030% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
285533,Miyabi,2019.0,1743,7.769007775947321,7.422762554888511,0.34624522105881,0.393540183939816,0.028585895535698,7.712979420697352,borderline,eligible,eligible,18,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,4,,0.2327097764456772,0.0062341459220086,1,0,0,0,0,0,0,niche_but_high_quality,Q4 fragile 0.39<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.35),"Q4 fragile 0.39<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.35) | note: ecosystem max_eco 18 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates); hobby_well_known ref_penetration 0.623% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
294112,"Western Front Ace: The Great War in the Air, 1916-1918",2023.0,132,8.483087164608758,8.022301645268747,0.4607855193400105,0.6786567570557018,0.1038755963880404,8.2794909956882,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,3,0.8560606060606061,0.3155073484096158,0.0003654499333591,0,1,1,1,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.86, max_w 5925.8023540515405)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 3, spec 0.86, max_w 5925.8023540515405) | note: solo_first (min1 max≤2, 691 4.7% pop, spec 0.901, insufficient 34.4% vs 23% overall, cross 80.5% vs 86.2% — monitoring: general criteria triggered; thresholds not mode-specific); wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
294612,Unlock!: Epic Adventures,2019.0,2503,8.075810006786284,7.419233052488842,0.6565769542974422,0.5954120326069212,0.0238544864352759,8.029055213373143,exclude,eligible,eligible,47,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.9456652017578904,0.1146885377391268,0.008939191997363,1,0,0,0,0,0,0,excluded_popular_not_hidden,"hidden exclude >2500 (n_obs 2503 mean 9713 vs eligible 417, penetration 0.89% vs eligible 0.146%)","hidden exclude >2500 (n_obs 2503 mean 9713 vs eligible 417, penetration 0.89% vs eligible 0.146%) | note: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter); ecosystem max_eco 47 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates); hobby_well_known ref_penetration 0.894% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,2020.0,1404,8.414612841517592,7.588212593135744,0.826400248381848,0.830695977998726,0.0318505504218807,8.352185762690706,eligible,eligible,eligible,4,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.7735042735042735,0.1476541701833296,0.0050159794774782,1,0,0,0,0,0,0,niche_but_high_quality,"hobby_well_known ref_penetration 0.502% >0.5% of hobby core 279k despite n_obs<1700 — numerically obscure but hobby-obscure order gap (eligible 0.146% vs exclude 3.47%, max eligible 0.589%) — binding per 6B (intersect_250 134/279k)","hobby_well_known ref_penetration 0.502% >0.5% of hobby core 279k despite n_obs<1700 — numerically obscure but hobby-obscure order gap (eligible 0.146% vs exclude 3.47%, max eligible 0.589%) — binding per 6B (intersect_250 134/279k) | note: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter); hobby_well_known ref_penetration 0.502% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
297985,Battle Line: Medieval,2017.0,1829,8.006606602121385,7.122792812289385,0.8838137898320007,0.8753938587103391,0.02790574639667,7.951911339183912,borderline,eligible,eligible,6,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,4,,0.0511875161941114,0.0065243561632056,1,0,1,0,1,0,0,plausible_hidden_gem,"plausible: good+underrated+hidden but hiddenness borderline 1700-2500 (20/532 3.8% vs 694/14698 4.7%) — not decisive niche/insufficient, borderline per 6C","plausible: good+underrated+hidden but hiddenness borderline 1700-2500 (20/532 3.8% vs 694/14698 4.7%) — not decisive niche/insufficient, borderline per 6C | monitor: euro_duel (max≤2 Euro not wargame not solo, 1079 7.3% pop spec 0.833 insufficient 21.5% vs wargame 47.7% — broader than wargame, monitor); hobby_well_known ref_penetration 0.652% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
298102,Roll Camera!: The Filmmaking Board Game,2021.0,2224,7.683492672528341,7.1376339830372615,0.5458586894910793,0.4108622624740432,0.0253065594307701,7.633891816044032,borderline,eligible,eligible,1,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,7,0.8776978417266187,0.0865255707096342,0.0079252475744156,1,0,0,0,0,0,0,niche_but_high_quality,Q4 fragile 0.41<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.55),"Q4 fragile 0.41<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.55) | note: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter); hobby_well_known ref_penetration 0.793% >0.5% (360 eligible 2.95%, max 0.589% wargame, 0% >1% — monitoring)"
304333,Zoollywood,2021.0,237,7.586973392644097,7.226765430401405,0.3602079622426917,0.3216251933676535,0.0775222417327764,7.435029798847855,eligible,eligible,eligible,0,low_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,4,,0.0794868978504532,0.0008491336686873,0,0,1,0,1,0,0,niche_but_high_quality,Q4 fragile 0.32<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.36),"Q4 fragile 0.32<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.36) | note: euro_duel (max≤2 Euro not wargame not solo, 1079 7.3% pop spec 0.833 insufficient 21.5% vs wargame 47.7% — broader than wargame, monitor)"
304531,Ascension Tactics: Miniatures Deckbuilding Game,2022.0,831,8.22842485310923,7.765827716545926,0.4625971365633035,0.2938152206431734,0.0413999659524235,8.14728091984248,eligible,borderline,borderline,24,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,True,False,7,0.8844765342960289,0.1159145915803779,0.0029486793642604,0,0,0,0,0,0,0,niche_but_high_quality,"ecosystem/sequel derivative borderline (eligibility borderline medium confidence via families Game: Ascension Deck Building eco 24 + title pattern volume/edition/ecosystem + BGG page + designer/year/weight + reason 'established-series/ecosystem derivative via families ['game: ascension deck buil') — technically standalone but not genuinely hidden to modern hobby audience (System: CATAN 40/Series: Unlock 47 scale) — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad)","ecosystem/sequel derivative borderline (eligibility borderline medium confidence via families Game: Ascension Deck Building eco 24 + title pattern volume/edition/ecosystem + BGG page + designer/year/weight + reason 'established-series/ecosystem derivative via families ['game: ascension deck buil') — technically standalone but not genuinely hidden to modern hobby audience (System: CATAN 40/Series: Unlock 47 scale) — borderline not hard per description-only rule, but classified as niche per 6A/6C (not hidden, not broad) | note: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter); borderline eligibility (medium/borderline confidence via Game: + title without link — review queue not hard, 230 total pool borderline); ecosystem max_eco 24 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
304847,Hidden Games Crime Scene: The New Haven Case,2019.0,664,8.372371019768345,7.452577985104154,0.91979303466419,0.8771292261793029,0.0463144441496585,8.281594709235014,eligible,eligible,eligible,6,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,False,True,7,0.9006024096385542,0.064706581941076,0.0023503446694469,0,0,0,0,0,0,0,niche_but_high_quality,"specialist concentration spec 0.90>0.90 (q75 0.96, tuned 0.90 was ~60th percentile — now general q75-based) + niche_drop — highly specialized","specialist concentration spec 0.90>0.90 (q75 0.96, tuned 0.90 was ~60th percentile — now general q75-based) + niche_drop — highly specialized | note: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter)"
319031,Project L: Kickstarter Edition,2020.0,522,8.183652861272897,7.130137766970531,1.053515094302366,1.0284561496412028,0.0522354384427184,8.081271401925168,eligible,hard_exclude,high,2,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,4,,0.1349454554914639,0.0018666609341186,0,0,0,0,0,1,0,excluded_not_eligible,hard_exclude high confidence via deterministic game_links/contained_in/version + Game:/Series: + designer/year/weight + BGG page — binding per 6A (reason: contained_in target of 260180 (Project L) via game_links contained_in + families ['Game: Project L'] + title 'Project L: Kickstarter Edition' contains),"hard_exclude high confidence via deterministic game_links/contained_in/version + Game:/Series: + designer/year/weight + BGG page — binding per 6A (reason: contained_in target of 260180 (Project L) via game_links contained_in + families ['Game: Project L'] + title 'Project L: Kickstarter Edition' contains) | note: edition_title (title pattern 132/1581 8.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring)"
319135,Nightmare Horror Adventures: Welcome to Crafton Mansion,2021.0,418,8.078773504377258,7.28815687043763,0.7906166339396279,0.7970129219741136,0.0583730458479751,7.964362334515227,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,strongly_sensitive,False,True,8,0.7607655502392344,0.1140519599438531,0.0014940453157917,0,0,0,0,0,0,0,niche_but_high_quality,strongly_sensitive — exposure adjustment fragile,"strongly_sensitive — exposure adjustment fragile | note: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter)"
325011,Citytrip Brugge,2022.0,116,7.672897088571911,7.0586379448088525,0.6142591437630589,0.4699424187397341,0.1108080982232961,7.455713216054251,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,2,,0.1590667813594392,0.0004156097281339,0,0,0,0,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 1622.140594810335)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 2, spec 0.00, max_w 1622.140594810335)"
325941,Nemo's War: The Ultimate Edition,2022.0,359,8.496448186292062,8.025732627460037,0.4707155588320244,0.5269127386965167,0.0629873404908189,8.372992998930057,eligible,hard_exclude,high,3,moderate_audience_selectivity,insufficient_overlap,insufficient_overlap,True,False,8,0.4568245125348189,0.0841564847804157,0.001275491924273,0,0,0,0,0,1,0,excluded_not_eligible,"hard_exclude high confidence via deterministic game_links/contained_in/version + Game:/Series: + designer/year/weight + BGG page — binding per 6A (reason: contained_in target of 187617 (Nemo's War (Second Edition)) via game_links contained_in + families [""Game: Nemo's War""] + title 'Nemo's War: The Ultim)","hard_exclude high confidence via deterministic game_links/contained_in/version + Game:/Series: + designer/year/weight + BGG page — binding per 6A (reason: contained_in target of 187617 (Nemo's War (Second Edition)) via game_links contained_in + families [""Game: Nemo's War""] + title 'Nemo's War: The Ultim) | note: edition_title (title pattern 132/1581 8.3% pool vs 501/14698 3.41% pop, per-pattern n<50 below gate, niche enriched — monitoring); cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter)"
326767,Infinity N4: Core Rules,2020.0,115,8.902920471278437,8.353584126427219,0.5493363448512181,0.5198510676333346,0.1112888297569097,8.684794364954893,eligible,eligible,eligible,0,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,4,0.5652173913043478,0.2303000267422296,0.0004048612006821,0,0,1,1,0,0,0,insufficient_evidence,"insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 4, spec 0.57, max_w 3916.9653682751)","insufficient_overlap (prop insufficient 34.4% solo_first vs 23% overall, 33.3% duel, 47.7% wargame_duel vs Euro 21.5%) + cross thin or unidentified counterfactual — valid we can't tell (n_sup 4, spec 0.57, max_w 3916.9653682751) | note: wargame_duel (Wargame & max≤2, 1153 7.8% pop, spec 0.906, insufficient 47.7% vs Euro 21.5% — doubly niche monitor)"
327778,ito,2019.0,979,7.710958899393944,6.743503480928933,0.9674554184650112,0.9596759339453342,0.0381424995645252,7.636199600247474,eligible,eligible,eligible,0,moderate_audience_selectivity,borderline_overlap,moderately_sensitive,True,False,7,0.8437180796731358,0.1907951457940762,0.0035040199492669,0,0,0,0,0,0,0,strong_hidden_gem_evidence,"strong: hidden eligible (<1700); quality robust LB 7.64>=7.0; Q4 robust 0.96>=0.60; taxonomy moderate_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 7 has_broad True, no niche_drop); adj 7.71 resid 0.97 (≥P32) — passes all 6 dimensions per definition","strong: hidden eligible (<1700); quality robust LB 7.64>=7.0; Q4 robust 0.96>=0.60; taxonomy moderate_audience_selectivity; overlap borderline_overlap; sens moderately_sensitive; cross broad (n_sup 7 has_broad True, no niche_drop); adj 7.71 resid 0.97 (≥P32) — passes all 6 dimensions per definition | monitor: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter)"
327793,30 Monedas,2021.0,187,7.609877458439697,7.131135968949231,0.4787414894904662,0.4348955079413672,0.0872729573032229,7.43882246212538,eligible,eligible,eligible,0,moderate_audience_selectivity,adequate_overlap,stable_under_exposure_adjustment,True,False,3,,0.1113497736188734,0.0006699915444917,0,1,1,0,0,0,0,niche_but_high_quality,Q4 fragile 0.43<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.48),"Q4 fragile 0.43<0.50 — underratedness not robust (Q4Fam sensitivity fragile vs Q3bFam resid 0.48) | note: solo_first (min1 max≤2, 691 4.7% pop, spec 0.901, insufficient 34.4% vs 23% overall, cross 80.5% vs 86.2% — monitoring: general criteria triggered; thresholds not mode-specific)"
327913,Unlock!: Timeless Adventures – Arsène Lupin und der große weiße Diamant,2019.0,138,7.835265364359108,6.922909371226407,0.9123559931327012,0.938799729123776,0.1015923374270194,7.63614438300215,eligible,eligible,eligible,47,insufficient_evidence,insufficient_overlap,insufficient_overlap,True,False,1,0.9710144927536232,0.2409459279974402,0.0004944322627799,0,0,0,0,0,0,0,niche_but_high_quality,spec 0.97>0.95 (q75 0.96) + insufficient_overlap — specialist,"spec 0.97>0.95 (q75 0.96) + insufficient_overlap — specialist | note: cooperative (1,543 10.5% already in Q3bFam fam_Cooperative +0.083 — already corrected, not reused as broad filter); ecosystem max_eco 47 (Game: Catan 40 Unlock 47 etc., 2740 Game: 18.6% — borderline not hard unless link corroborates)"
355199,Star Realms,2021.0,297,8.00855638790681,7.077857484755208,0.9306989031516012,0.8611942879066543,0.0692503975920269,7.872825608626437,eligible,hard_exclude,high,5,moderate_audience_selectivity,borderline_overlap,stable_under_exposure_adjustment,True,False,3,,0.1934534763557437,0.0010497728477865,0,0,0,0,0,0,0,excluded_not_eligible,hard_exclude high confidence via deterministic game_links/contained_in/version + Game:/Series: + designer/year/weight + BGG page — binding per 6A (reason: contained_in target of 147020 (Star Realms) via game_links contained_in + families ['Game: Star Realms'] + title 'Star Realms' contains edition/collec),hard_exclude high confidence via deterministic game_links/contained_in/version + Game:/Series: + designer/year/weight + BGG page — binding per 6A (reason: contained_in target of 147020 (Star Realms) via game_links contained_in + families ['Game: Star Realms'] + title 'Star Realms' contains edition/collec)
